id,mesExtrato,dataTransacao,valorTransacao,tipoCartao,estabelecimento,unidadeGestora,portador,_bloco_origem,_pagina_origem
510391154,05/2026,04/04/2026,"130,53","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 368618326, 'cpfFormatado': '', 'cnpjFormatado': '11.808.224/0002-21', 'numeroInscricaoSocial': '', 'nome': 'IMPORTADORA JK SANTANA LTDA', 'razaoSocialReceita': 'IMPORTADORA JK SANTANA LTDA', 'nomeFantasiaReceita': 'MAGAZINE BRASILIA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
510391218,05/2026,04/04/2026,"98,59","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 606459321, 'cpfFormatado': '', 'cnpjFormatado': '07.844.185/0016-46', 'numeroInscricaoSocial': '', 'nome': 'LOJAS 2A LTDA', 'razaoSocialReceita': 'LOJAS 2A LTDA', 'nomeFantasiaReceita': 'LOJA 2A - GARDEN SHOPPING', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
510391282,05/2026,07/04/2026,"55,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': -1, 'cpfFormatado': '', 'cnpjFormatado': '', 'numeroInscricaoSocial': '', 'nome': 'SEM INFORMACAO', 'razaoSocialReceita': 'SEM INFORMACAO', 'nomeFantasiaReceita': 'SEM INFORMACAO', 'tipo': 'Sem Informação'}","{'codigo': '158283', 'nome': 'IFMA/CAMPUS BURITICUPU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26408', 'cnpj': '10735145000194', 'sigla': 'IFMA', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
510391346,05/2026,07/04/2026,"1.101,58","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 6518793, 'cpfFormatado': '', 'cnpjFormatado': '14.338.304/0001-78', 'numeroInscricaoSocial': '', 'nome': 'VINDI PAGAMENTOS S/A', 'razaoSocialReceita': 'VINDI PAGAMENTOS S/A', 'nomeFantasiaReceita': 'VINDI PAGAMENTOS ONLINE', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
512500977,04/2026,09/03/2026,"453,92","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 6518793, 'cpfFormatado': '', 'cnpjFormatado': '14.338.304/0001-78', 'numeroInscricaoSocial': '', 'nome': 'VINDI PAGAMENTOS S/A', 'razaoSocialReceita': 'VINDI PAGAMENTOS S/A', 'nomeFantasiaReceita': 'VINDI PAGAMENTOS ONLINE', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
512501041,04/2026,09/03/2026,"280,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 354918247, 'cpfFormatado': '***.016.922-**', 'cnpjFormatado': '', 'numeroInscricaoSocial': '12631213035', 'nome': 'WENETH SOARES SILVA', 'razaoSocialReceita': '', 'nomeFantasiaReceita': '', 'tipo': 'Pessoa Física'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
513883696,04/2026,07/03/2026,"65,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': -1, 'cpfFormatado': '', 'cnpjFormatado': '', 'numeroInscricaoSocial': '', 'nome': 'SEM INFORMACAO', 'razaoSocialReceita': 'SEM INFORMACAO', 'nomeFantasiaReceita': 'SEM INFORMACAO', 'tipo': 'Sem Informação'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
513883760,04/2026,07/03/2026,"60,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 39231294, 'cpfFormatado': '', 'cnpjFormatado': '12.256.671/0001-05', 'numeroInscricaoSocial': '', 'nome': 'FENG QING & CIA LTDA', 'razaoSocialReceita': 'FENG QING & CIA LTDA', 'nomeFantasiaReceita': 'CHEN IMPORTACAO E EXPORTACAO', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
513883824,04/2026,07/03/2026,"453,60","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 39231294, 'cpfFormatado': '', 'cnpjFormatado': '12.256.671/0001-05', 'numeroInscricaoSocial': '', 'nome': 'FENG QING & CIA LTDA', 'razaoSocialReceita': 'FENG QING & CIA LTDA', 'nomeFantasiaReceita': 'CHEN IMPORTACAO E EXPORTACAO', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
513883888,04/2026,07/03/2026,"432,50","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 368818401, 'cpfFormatado': '', 'cnpjFormatado': '09.354.922/0001-71', 'numeroInscricaoSocial': '', 'nome': 'PLASMAR - COMERCIO DE PRODUTOS DESCARTAVEIS LTDA.', 'razaoSocialReceita': 'PLASMAR - COMERCIO DE PRODUTOS DESCARTAVEIS LTDA.', 'nomeFantasiaReceita': 'PLASMAR', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,2
516144534,04/2026,06/03/2026,"469,94","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 247930169, 'cpfFormatado': '', 'cnpjFormatado': '06.057.223/0393-88', 'numeroInscricaoSocial': '', 'nome': 'SENDAS DISTRIBUIDORA S/A', 'razaoSocialReceita': 'SENDAS DISTRIBUIDORA S/A', 'nomeFantasiaReceita': 'ASSAI ATACADISTA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
516144598,04/2026,06/03/2026,"184,60","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 327716763, 'cpfFormatado': '', 'cnpjFormatado': '27.136.501/0001-56', 'numeroInscricaoSocial': '', 'nome': 'LOJAS 246 LTDA', 'razaoSocialReceita': 'LOJAS 246 LTDA', 'nomeFantasiaReceita': '246 PLAZA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
517699675,08/2025,19/07/2025,"183,61","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 608341844, 'cpfFormatado': '***.182.757-**', 'cnpjFormatado': '', 'numeroInscricaoSocial': '23650717960', 'nome': 'MARIA INES DOMINGOS FRANCA', 'razaoSocialReceita': '', 'nomeFantasiaReceita': '', 'tipo': 'Pessoa Física'}","{'codigo': '160110', 'nome': 'COLEGIO MILITAR DE JUIZ DE FORA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '52121', 'cnpj': '00394452000103', 'sigla': 'CMDO EXÉRCITO', 'nome': 'Comando do Exército'}, 'orgaoMaximo': {'codigo': '52000', 'sigla': 'DEFESA', 'nome': 'Ministério da Defesa'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
518113497,01/2026,04/12/2025,"117,41","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 2918936, 'cpfFormatado': '', 'cnpjFormatado': '10.878.448/0001-66', 'numeroInscricaoSocial': '', 'nome': 'PAYPAL DO BRASIL INSTITUICAO DE PAGAMENTO LTDA', 'razaoSocialReceita': 'PAYPAL DO BRASIL INSTITUICAO DE PAGAMENTO LTDA', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
518113561,01/2026,04/12/2025,"119,18","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 19641543, 'cpfFormatado': '', 'cnpjFormatado': '18.727.053/0001-74', 'numeroInscricaoSocial': '', 'nome': 'PAGAR.ME S.A.', 'razaoSocialReceita': 'PAGAR.ME S.A.', 'nomeFantasiaReceita': 'PAGAR.ME PAGAMENTOS', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
518113625,01/2026,04/12/2025,"193,02","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 19641543, 'cpfFormatado': '', 'cnpjFormatado': '18.727.053/0001-74', 'numeroInscricaoSocial': '', 'nome': 'PAGAR.ME S.A.', 'razaoSocialReceita': 'PAGAR.ME S.A.', 'nomeFantasiaReceita': 'PAGAR.ME PAGAMENTOS', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
518113689,01/2026,04/12/2025,"1.505,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 608465774, 'cpfFormatado': '', 'cnpjFormatado': '63.478.909/0001-70', 'numeroInscricaoSocial': '', 'nome': 'VITRINE DAS CORTINAS E REVESTIMENTOS LTDA', 'razaoSocialReceita': 'VITRINE DAS CORTINAS E REVESTIMENTOS LTDA', 'nomeFantasiaReceita': '', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '344001', 'nome': 'FUNDACAO CASA DE RUI BARBOSA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '20403', 'cnpj': '42519488000108', 'sigla': 'Casa de Rui Barbosa', 'nome': 'Fundação Casa de Rui Barbosa'}, 'orgaoMaximo': {'codigo': '42000', 'sigla': 'MINC', 'nome': 'Ministério da Cultura'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
520460070,03/2026,23/02/2026,"13,90","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 558617022, 'cpfFormatado': '', 'cnpjFormatado': '21.436.144/0001-65', 'numeroInscricaoSocial': '', 'nome': 'MARCELLY DE N. F. ROCHA', 'razaoSocialReceita': 'MARCELLY DE N. F. ROCHA', 'nomeFantasiaReceita': 'ENNYA IMPORTADOS', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
536127232,11/2025,21/10/2025,"373,60","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 6518793, 'cpfFormatado': '', 'cnpjFormatado': '14.338.304/0001-78', 'numeroInscricaoSocial': '', 'nome': 'VINDI PAGAMENTOS S/A', 'razaoSocialReceita': 'VINDI PAGAMENTOS S/A', 'nomeFantasiaReceita': 'VINDI PAGAMENTOS ONLINE', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '158283', 'nome': 'IFMA/CAMPUS BURITICUPU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26408', 'cnpj': '10735145000194', 'sigla': 'IFMA', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
536127296,11/2025,21/10/2025,"2.800,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 608453052, 'cpfFormatado': '', 'cnpjFormatado': '29.299.282/0001-51', 'numeroInscricaoSocial': '', 'nome': 'N CUNHA SANTOS  LTDA', 'razaoSocialReceita': 'N CUNHA SANTOS  LTDA', 'nomeFantasiaReceita': 'MALHARIA SALANNY', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '158283', 'nome': 'IFMA/CAMPUS BURITICUPU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26408', 'cnpj': '10735145000194', 'sigla': 'IFMA', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
536127360,12/2025,06/11/2025,"710,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': -1, 'cpfFormatado': '', 'cnpjFormatado': '', 'numeroInscricaoSocial': '', 'nome': 'SEM INFORMACAO', 'razaoSocialReceita': 'SEM INFORMACAO', 'nomeFantasiaReceita': 'SEM INFORMACAO', 'tipo': 'Sem Informação'}","{'codigo': '400085', 'nome': 'SUPERINTENDENCIA REGIONAL DO TRABALHO/PI', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '40000', 'cnpj': '23612685000122', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '40000', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
536127424,12/2025,06/11/2025,"380,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 202650890, 'cpfFormatado': '***.746.841-**', 'cnpjFormatado': '', 'numeroInscricaoSocial': '13112079271', 'nome': 'ERALDO DE SOUZA BATISTA', 'razaoSocialReceita': '', 'nomeFantasiaReceita': '', 'tipo': 'Pessoa Física'}","{'codigo': '400085', 'nome': 'SUPERINTENDENCIA REGIONAL DO TRABALHO/PI', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '40000', 'cnpj': '23612685000122', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '40000', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
538003080,12/2025,17/11/2025,"684,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 25041834, 'cpfFormatado': '', 'cnpjFormatado': '15.513.525/0001-06', 'numeroInscricaoSocial': '', 'nome': 'FLORA GAS LTDA', 'razaoSocialReceita': 'FLORA GAS LTDA', 'nomeFantasiaReceita': 'FLORA GAS', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '400085', 'nome': 'SUPERINTENDENCIA REGIONAL DO TRABALHO/PI', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '40000', 'cnpj': '23612685000122', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego - Unidades com vínculo direto'}, 'orgaoMaximo': {'codigo': '40000', 'sigla': 'MTE', 'nome': 'Ministério do Trabalho e Emprego'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
538003144,06/2026,06/05/2026,"375,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 26842427, 'cpfFormatado': '', 'cnpjFormatado': '19.403.487/0001-81', 'numeroInscricaoSocial': '', 'nome': 'M V R TEIXEIRA OLIVEIRA', 'razaoSocialReceita': 'M V R TEIXEIRA OLIVEIRA', 'nomeFantasiaReceita': 'MEGA GRAFICA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '158283', 'nome': 'IFMA/CAMPUS BURITICUPU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26408', 'cnpj': '10735145000194', 'sigla': 'IFMA', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
538691395,05/2026,11/04/2026,"54,35","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 5619525, 'cpfFormatado': '', 'cnpjFormatado': '23.069.198/0003-27', 'numeroInscricaoSocial': '', 'nome': 'M A SILVA & SILVA LTDA', 'razaoSocialReceita': 'M A SILVA & SILVA LTDA', 'nomeFantasiaReceita': 'SUPERMERCADO SANTA LUCIA', 'tipo': 'Entidades Empresariais Privadas'}","{'codigo': '155941', 'nome': 'INSTITUTO FED DO AP CAMPUS AGRIC PORTO GRANDE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26426', 'cnpj': '10820882000195', 'sigla': 'IFAP', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Amapá'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,3
552738923,10/2025,04/09/2025,"400,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 608442748, 'cpfFormatado': '***.481.413-**', 'cnpjFormatado': '', 'numeroInscricaoSocial': '16427007433', 'nome': 'CLAUDIA MARIA BEZERRA LIMA', 'razaoSocialReceita': '', 'nomeFantasiaReceita': '', 'tipo': 'Pessoa Física'}","{'codigo': '158283', 'nome': 'IFMA/CAMPUS BURITICUPU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26408', 'cnpj': '10735145000194', 'sigla': 'IFMA', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,4
552738987,10/2025,04/09/2025,"3.400,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 608442748, 'cpfFormatado': '***.481.413-**', 'cnpjFormatado': '', 'numeroInscricaoSocial': '16427007433', 'nome': 'CLAUDIA MARIA BEZERRA LIMA', 'razaoSocialReceita': '', 'nomeFantasiaReceita': '', 'tipo': 'Pessoa Física'}","{'codigo': '158283', 'nome': 'IFMA/CAMPUS BURITICUPU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26408', 'cnpj': '10735145000194', 'sigla': 'IFMA', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,4
552739051,10/2025,04/09/2025,"2.046,00","{'id': 2, 'codigo': '2', 'descricao': 'Cartão de Pagamento de Compras Centralizadas - CPCC'}","{'id': 608442748, 'cpfFormatado': '***.481.413-**', 'cnpjFormatado': '', 'numeroInscricaoSocial': '16427007433', 'nome': 'CLAUDIA MARIA BEZERRA LIMA', 'razaoSocialReceita': '', 'nomeFantasiaReceita': '', 'tipo': 'Pessoa Física'}","{'codigo': '158283', 'nome': 'IFMA/CAMPUS BURITICUPU', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '26408', 'cnpj': '10735145000194', 'sigla': 'IFMA', 'nome': 'Instituto Federal de Educação, Ciência e Tecnologia do Maranhão'}, 'orgaoMaximo': {'codigo': '26000', 'sigla': 'MEC', 'nome': 'Ministério da Educação'}}","{'cpfFormatado': '', 'nis': '', 'nome': 'NAO SE APLICA'}",07/2025,4
